2020년_ [기숙사 수용 현황 (대학)],,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기준연도,학교종류,설립구분,지역,상태,학교,재학생수(A),총 실수,수용가능인원(B),실제 수용 인원,,,"기숙사수용률
(C=B/Ax100)",기숙사 지원자 수(D),,,"입사 경쟁률
(E=D/B)","의무식
여부",구분,건물명,준공연도,1인실,,2인실,,3인실,,4인실 이상,
,,,,,,,,,학위과정,,비학위과정,,,,,,,,,,실수,기숙사비,실수,기숙사비,실수,기숙사비,실수,기숙사비
,,,,,,,,,내국인,외국인,외국인,,동일지역,타지역,합계,,,,,,,,,,,,,
2020,대학교,사립,전북,기존,예수대학교,559,39,85,82,0,0,15.2,10,86,96,1.1,O,직영(구내),신애학사,1985,0,0,32,214.4,7,186.6,0,0
2020,대학교,사립,전북,기존,예원예술대학교,"1,069",0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
2020,대학교,사립,경기,기존,예원예술대학교 _제2캠퍼스,408,50,108,51,4,0,26.5,0,133,133,1.2,O,임차,학생생활관,2015,0,0,42,463.2,8,440.3,0,0
2020,대학교,사립,경기,기존,용인대학교,"6,523",140,"1,095",0,0,0,16.8,0,340,340,0.9,X,직영(구내),생활관,1993,0,0,23,97.8,115,97.8,2,97.8
2020,대학교,사립,경기,기존,용인대학교,"6,523",300,"1,095",0,0,0,16.8,0,600,600,0.9,X,임차,코업,2017,0,0,300,215.2,0,0,0,0
2020,대학교,사립,경기,기존,용인대학교,"6,523",48,"1,095",0,30,1,16.8,0,31,31,0.9,X,직영(구외),근린생활관,1999,0,0,48,163,0,0,0,0
2020,대학교,사립,전북,기존,우석대학교,"8,140",160,"2,308",186,1,1,28.4,0,244,244,1,O,직영(구내),우석헌2관,1996,0,0,0,0,0,0,160,126.7
2020,대학교,사립,전북,기존,우석대학교,"8,140",25,"2,308",50,0,0,28.4,0,50,50,1,O,직영(구내),우영관,2002,0,0,25,9.1,0,0,0,0
2020,대학교,사립,전북,기존,우석대학교,"8,140",364,"2,308",220,54,2,28.4,0,793,793,1,O,직영(구내),우석헌3관,2003,26,312.8,336,196.6,2,185,0,0
2020,대학교,사립,전북,기존,우석대학교,"8,140",119,"2,308",230,0,0,28.4,1,497,498,1,O,직영(구내),우석헌,2014,0,0,119,229.7,0,0,0,0
2020,대학교,사립,전북,기존,우석대학교,"8,140",111,"2,308",78,0,1,28.4,0,127,127,1,O,직영(구내),우석헌1관,1991,0,0,1,196.6,89,185,21,140.3
2020,대학교,사립,전북,기존,우석대학교,"8,140",164,"2,308",242,73,8,28.4,0,548,548,1,O,직영(구내),우석헌4관,2003,6,312.8,157,196.6,1,185,0,0
2020,대학교,사립,대전,기존,우송대학교,"9,980",107,"1,976",38,27,76,19.8,0,338,338,1.4,O,직영(구내),솔지오D(독행관),1995,5,195,87,195,4,180,11,180
2020,대학교,사립,대전,기존,우송대학교,"9,980",28,"1,976",43,0,0,19.8,0,158,158,1.4,X,직영(구내),청운2숙,1980,0,0,0,0,0,0,28,131.8
2020,대학교,사립,대전,기존,우송대학교,"9,980",7,"1,976",0,0,23,19.8,0,40,40,1.4,O,직영(구내),솔지오E(협동관),1995,0,0,0,0,0,0,7,180
2020,대학교,사립,대전,기존,우송대학교,"9,980",81,"1,976",27,7,48,19.8,0,244,244,1.4,O,직영(구내),솔지오C(자립관),1995,0,0,73,195,8,180,0,0
2020,대학교,사립,대전,기존,우송대학교,"9,980",89,"1,976",24,11,11,19.8,0,250,250,1.4,O,직영(구내),솔지오B(단정관),1995,2,195,87,195,0,0,0,0
2020,대학교,사립,대전,기존,우송대학교,"9,980",38,"1,976",30,0,0,19.8,0,99,99,1.4,O,직영(구내),솔지오A(청솔관),1995,20,195,12,165,1,131.8,5,126.9
2020,대학교,사립,대전,기존,우송대학교,"9,980",33,"1,976",0,0,0,19.8,0,275,275,1.4,O,직영(구외),비래동기숙사,1995,0,0,0,0,0,0,33,113.7
2020,대학교,사립,대전,기존,우송대학교,"9,980",172,"1,976",76,0,0,19.8,0,480,480,1.4,O,직영(구내),청운1숙,2000,0,0,172,141.3,0,0,0,0
2020,대학교,사립,대전,기존,우송대학교,"9,980",306,"1,976",60,88,17,19.8,0,915,915,1.4,O,직영(구내),국제기숙사,2008,0,0,290,150,0,0,16,131.8
2020,대학교,특별법법인,울산,기존,울산과학기술원,"3,953",226,"3,972","4,465",312,5,100.5,64,307,371,0.3,X,민자(BTL),1차,2010,50,307,176,198,0,0,0,0
2020,대학교,특별법법인,울산,기존,울산과학기술원,"3,953",128,"3,972","4,465",312,5,100.5,5,90,95,0.3,X,민자(BTL),2차,2011,0,0,128,199,0,0,0,0
2020,대학교,특별법법인,울산,기존,울산과학기술원,"3,953",132,"3,972","4,465",312,5,100.5,1,40,41,0.3,X,직영(구내),3차,2012,0,0,120,211,0,0,12,91
2020,대학교,특별법법인,울산,기존,울산과학기술원,"3,953",506,"3,972","4,465",312,5,100.5,6,616,622,0.3,X,민자(BTL),4차,2014,206,283,300,220,0,0,0,0
2020,대학교,사립,울산,기존,울산대학교,"13,138",254,"2,609",500,0,0,19.9,0,828,828,1.2,X,직영(구내),KCC생활관,2019,4,191.8,250,191.8,0,0,0,0
2020,대학교,사립,울산,기존,울산대학교,"13,138",154,"2,609",0,0,0,19.9,0,689,689,1.2,X,직영(구내),무거관,1995,0,0,0,0,0,0,154,116.8
2020,대학교,사립,울산,기존,울산대학교,"13,138",223,"2,609",0,0,0,19.9,0,625,625,1.2,X,직영(구내),목련관,2003,0,0,163,158,0,0,60,116
2020,대학교,사립,울산,기존,울산대학교,"13,138",117,"2,609",0,58,16,19.9,74,0,74,1.2,X,직영(구내),국제관,2010,0,0,114,191.8,3,191.8,0,0
2020,대학교,사립,울산,기존,울산대학교,"13,138",345,"2,609",686,0,0,19.9,0,895,895,1.2,X,직영(구내),기린관,2012,4,191.8,341,191.8,0,0,0,0
2020,대학교,사립,전북,기존,원광대학교,"16,058",120,"3,737",0,0,0,23.3,1,284,285,1.3,X,직영(구내),청운관,1993,0,0,119,185.7,0,0,1,185.7
2020,대학교,사립,전북,기존,원광대학교,"16,058",235,"3,737",0,0,0,23.3,0,641,641,1.3,X,직영(구내),외국어학습관,2004,0,0,235,185.7,0,0,0,0
2020,대학교,사립,전북,기존,원광대학교,"16,058",60,"3,737",0,0,0,23.3,17,154,171,1.3,X,직영(구내),개벽관,1995,0,0,60,185.7,0,0,0,0
2020,대학교,사립,전북,기존,원광대학교,"16,058",75,"3,737",0,0,0,23.3,17,199,216,1.3,X,직영(구내),사은관,1990,0,0,74,185.7,0,0,1,185.7
2020,대학교,사립,전북,기존,원광대학교,"16,058",464,"3,737",50,0,0,23.3,0,"1,283","1,283",1.3,X,직영(구내),학림관,1995,0,0,458,185.7,0,0,6,185.7
2020,대학교,사립,전북,기존,원광대학교,"16,058",123,"3,737",0,0,0,23.3,0,246,246,1.3,X,직영(구내),용화관,2007,0,0,123,185.7,0,0,0,0
2020,대학교,사립,전북,기존,원광대학교,"16,058",40,"3,737",41,0,0,23.3,0,41,41,1.3,X,직영(구외),서원관,2007,0,0,0,0,0,0,40,185.7
2020,대학교,사립,전북,기존,원광대학교,"16,058",106,"3,737",0,17,47,23.3,0,203,203,1.3,X,민자(BTO),익산글로벌교류센터,2016,2,162.8,104,162.8,0,0,0,0
2020,대학교,사립,전북,기존,원광대학교,"16,058",315,"3,737",0,0,0,23.3,17,896,913,1.3,X,직영(구내),보은관,2001,0,0,309,185.7,0,0,6,185.7
2020,대학교,사립,전북,기존,원광대학교,"16,058",174,"3,737",38,0,0,23.3,17,481,498,1.3,X,직영(구내),삼동관,2007,0,0,173,185.7,0,0,1,185.7
2020,대학교,사립,전북,기존,원광대학교,"16,058",95,"3,737",0,0,0,23.3,0,251,251,1.3,X,직영(구외),도덕관,1986,1,185.7,84,185.7,4,185.7,6,185.7
2020,대학교,사립,경북,기존,위덕대학교,"3,080",42,681,0,2,0,22.1,5,167,172,1,X,직영(구내),유마관,1996,0,0,0,0,0,0,42,118.2
2020,대학교,사립,경북,기존,위덕대학교,"3,080",47,681,0,0,0,22.1,3,176,179,1,X,직영(구내),선우관,1996,0,0,0,0,10,146.1,37,118.2
2020,대학교,사립,경북,기존,위덕대학교,"3,080",62,681,0,4,0,22.1,15,231,246,1,X,직영(구내),옥야관,1998,0,0,0,0,0,0,62,118.2
2020,대학교,사립,경북,기존,위덕대학교,"3,080",29,681,79,0,0,22.1,1,89,90,1,X,임차,삼성아파트,1999,0,0,0,0,29,64.9,0,0
2020,대학교,사립,충북,기존,유원대학교,"3,659",84,"1,727",0,0,0,47.2,0,0,0,0.2,O,직영(구외),유원대학교 교외생활관,1994,0,0,0,0,0,0,84,143.4
2020,대학교,사립,충북,기존,유원대학교,"3,659",33,"1,727",0,0,0,47.2,0,0,0,0.2,O,직영(구내),명인관,2016,0,0,0,0,33,143.4,0,0
2020,대학교,사립,충북,기존,유원대학교,"3,659",56,"1,727",191,0,0,47.2,6,186,192,0.2,O,직영(구내),명인관,2018,0,0,0,0,0,0,56,145.1
2020,대학교,사립,충북,기존,유원대학교,"3,659",33,"1,727",99,0,0,47.2,0,98,98,0.2,O,직영(구내),명현관,2017,0,0,0,0,0,0,33,137.5
2020,대학교,사립,충북,기존,유원대학교,"3,659",9,"1,727",0,0,0,47.2,0,0,0,0.2,O,직영(구내),고시원,1994,0,0,0,0,0,0,9,143.4
2020,대학교,사립,충북,기존,유원대학교,"3,659",130,"1,727",0,79,0,47.2,79,0,79,0.2,O,임차,금강아파,1994,0,0,0,0,0,0,130,143.4
2020,대학교,사립,대전,기존,을지대학교,940,60,120,103,1,0,12.8,0,188,188,1.6,X,직영(구내),신생활관,2010,0,0,60,182.6,0,0,0,0
2020,대학교,사립,경기,기존,을지대학교 _제2캠퍼스,"3,911",254,500,1,1,0,12.8,0,598,598,1.2,O,직영(구내),인애학사,2008,8,544.4,246,318.9,0,0,0,0
2020,대학교,사립,서울,기존,이화여자대학교,"19,083",4,"4,362",10,0,0,22.9,0,10,10,0.2,O,행복기숙사,홍제동행복(연합)기숙사,2014,0,0,2,276.3,0,0,2,208.8
2020,대학교,사립,서울,기존,이화여자대학교,"19,083",99,"4,362",169,0,0,22.9,108,90,198,0.2,X,직영(구내),마곡 의학관,2018,19,392,80,276,0,0,0,0
2020,대학교,사립,서울,기존,이화여자대학교,"19,083",137,"4,362",76,22,0,22.9,16,82,98,0.2,X,직영(구내),한우리집 C동,2016,0,0,56,260.7,0,0,81,199.1
2020,대학교,사립,서울,기존,이화여자대학교,"19,083",72,"4,362",2,41,15,22.9,1,57,58,0.2,X,직영(구내),I-House C(이화.삼성국제기숙사),2006,27,649.1,45,401.4,0,0,0,0
2020,대학교,사립,서울,기존,이화여자대학교,"19,083",324,"4,362",63,9,0,22.9,3,69,72,0.2,X,직영(구내),E-House 301동/302동(기숙사신관C동),2016,186,381.9,66,338.6,62,302.1,10,273.7
2020,대학교,사립,서울,기존,이화여자대학교,"19,083",248,"4,362",15,79,0,22.9,0,94,94,0.2,X,직영(구내),I-House A/B(대학원기숙사),2006,68,452.8,180,303.4,0,0,0,0
2020,대학교,사립,서울,기존,이화여자대학교,"19,083",500,"4,362",232,3,0,22.9,78,157,235,0.2,X,직영(구내),한우리집,1999,135,473,365,252.7,0,0,0,0
2020,대학교,사립,서울,기존,이화여자대학교,"19,083",75,"4,362",0,0,0,22.9,0,0,0,0.2,X,직영(구내),I-House D(제2국제기숙사),2012,1,680.2,74,401.4,0,0,0,0
2020,대학교,사립,서울,기존,이화여자대학교,"19,083",332,"4,362",21,1,0,22.9,0,22,22,0.2,X,직영(구내),E-House 201동/202동(기숙사신관A동),2016,194,381.9,72,338.6,56,302.1,10,273.7
2020,대학교,사립,서울,기존,이화여자대학교,"19,083",33,"4,362",2,0,15,22.9,0,17,17,0.2,X,직영(구내),I-House E(국제기숙사별관),2013,33,407.3,0,0,0,0,0,0
2020,대학교,사립,서울,기존,이화여자대학교,"19,083",348,"4,362",31,0,0,22.9,1,30,31,0.2,X,직영(구내),E-House 203동/204동(기숙사신관B동),2016,211,381.9,90,338.6,47,302.1,0,0
2020,대학교,사립,서울,기존,이화여자대학교,"19,083",325,"4,362",84,65,0,22.9,8,141,149,0.2,X,직영(구내),E-House 303동/304동(기숙사신관D동),2016,190,381.9,79,338.6,51,302.1,5,273.7
2020,대학교,사립,경남,기존,인제대학교,"8,756",27,"2,190",0,0,0,25,18,59,77,4,X,직영(구내),정산재(고시원),2002,0,0,12,0,0,0,15,0
2020,대학교,사립,경남,기존,인제대학교,"8,756",70,"2,190",0,30,2,25,0,100,100,4,X,직영(구내),양현재(IET),1987,0,0,70,180,0,0,0,0
2020,대학교,사립,경남,기존,인제대학교,"8,756",424,"2,190",0,0,0,25,151,"5,566","5,717",4,X,직영(구내),인덕재,1997,0,0,148,171.1,0,0,276,118.4
2020,대학교,사립,경남,기존,인제대학교,"8,756",229,"2,190",0,0,0,25,75,"2,689","2,764",4,X,직영(구내),인정관,2006,4,205.3,225,205.3,0,0,0,0
2020,대학교,사립,경남,기존,인제대학교,"8,756",28,"2,190",0,0,0,25,6,41,47,4,O,직영(구내),백양재(체육부),1996,0,0,0,0,0,0,28,0
2020,대학교,사립,부산,기존,인제대학교 _제2캠퍼스,"1,058",36,120,60,0,0,11.3,8,52,60,0.7,X,직영(구외),로얄파크빌,2004,0,0,36,136.6,0,0,0,0
2020,대학교,사립,부산,기존,인제대학교 _제2캠퍼스,"1,058",4,120,0,6,0,11.3,0,6,6,0.7,X,직영(구외),벽산아파트,1991,0,0,3,128.6,1,128.6,0,0
2020,대학교,사립,부산,기존,인제대학교 _제2캠퍼스,"1,058",6,120,2,3,0,11.3,0,5,5,0.7,X,직영(구외),현대아이아파트,2002,0,0,6,114,0,0,0,0
2020,대학교,사립,부산,기존,인제대학교 _제2캠퍼스,"1,058",18,120,14,0,0,11.3,3,11,14,0.7,X,직영(구외),로얄파크빌,2004,18,214.3,0,0,0,0,0,0
2020,대학교,사립,부산,기존,인제대학교 _제2캠퍼스,"1,058",3,120,0,4,0,11.3,0,4,4,0.7,X,직영(구외),현대아이아파트,2002,0,0,0,0,3,128.6,0,0
2020,대학교,사립,인천,기존,인천가톨릭대학교,807,127,208,62,2,0,25.8,41,23,64,0.4,O,직영(구내),"대건,양업관",1999,86,417.9,41,417.9,0,0,0,0
2020,대학교,사립,인천,기존,인천가톨릭대학교,807,10,208,12,2,0,25.8,11,3,14,0.4,O,직영(구내),영성관,1999,0,0,0,0,0,0,10,417.9
2020,대학교,국립대법인,인천,기존,인천대학교,"12,375",24,"2,148",0,0,0,17.4,0,260,260,1.6,X,임차,인천재능대학교 행복기숙사,2019,0,0,0,0,24,253.8,0,0
2020,대학교,국립대법인,인천,기존,인천대학교,"12,375",563,"2,148",0,0,0,17.4,114,"1,857","1,971",1.6,X,민자(BTL),제2기숙사,2018,0,0,563,211.5,0,0,0,0
2020,대학교,국립대법인,인천,기존,인천대학교,"12,375",278,"2,148",143,97,8,17.4,326,882,"1,208",1.6,X,직영(구내),제1기숙사,2009,0,0,81,201.2,0,0,197,121.5
2020,대학교,사립,인천,기존,인하대학교,"18,742",373,"2,406",49,40,45,12.8,89,"2,026","2,115",1.6,O,직영(구내),제2기숙사(비룡재),2005,0,0,105,301.8,0,0,268,183.9
2020,대학교,사립,인천,기존,인하대학교,"18,742",258,"2,406",130,0,0,12.8,70,"1,534","1,604",1.6,O,직영(구내),제1기숙사(웅비재),2000,0,0,7,280.9,0,0,251,167.6
2020,대학교,사립,인천,기존,인하대학교,"18,742",46,"2,406",0,0,0,12.8,6,165,171,1.6,O,직영(구내),제3기숙사,2005,0,0,32,324.8,14,324.8,0,0
2020,대학교,사립,서울,기존,장로회신학대학교,"2,024",8,658,0,8,0,32.5,0,8,8,1.1,X,직영(구내),선교관,1986,0,0,8,0,0,0,0,0
2020,대학교,사립,서울,기존,장로회신학대학교,"2,024",24,658,72,2,0,32.5,9,115,124,1.1,X,직영(구내),여학생관,1987,2,0,8,222.6,0,0,14,198.4
2020,대학교,사립,서울,기존,장로회신학대학교,"2,024",72,658,207,14,1,32.5,31,261,292,1.1,X,직영(구내),영성생활관,2013,0,0,22,222.6,0,0,50,179
2020,대학교,사립,서울,기존,장로회신학대학교,"2,024",81,658,288,6,0,32.5,71,236,307,1.1,X,직영(구내),명성소망관,2006,0,0,0,0,0,0,81,145.2
2020,대학교,국립,광주,기존,전남대학교,"20,270",71,"4,393",74,27,3,21.7,85,108,193,1.3,X,직영(구내),진명학사(4동),1988,0,0,71,113.4,0,0,0,0
2020,대학교,국립,광주,기존,전남대학교,"20,270",104,"4,393",50,12,3,21.7,31,125,156,1.3,X,직영(구내),보람학사(6동),1997,104,206.9,0,0,0,0,0,0
2020,대학교,국립,광주,기존,전남대학교,"20,270",222,"4,393",186,12,7,21.7,170,424,594,1.3,X,직영(구내),한울학사(8동),2007,72,236.1,150,118.4,0,0,0,0
2020,대학교,국립,광주,기존,전남대학교,"20,270",70,"4,393",49,45,5,21.7,46,151,197,1.3,X,직영(구내),청아학사(5동),1990,0,0,70,113.4,0,0,0,0
2020,대학교,국립,광주,기존,전남대학교,"20,270","1,582","4,393",917,201,81,21.7,533,"3,581","4,114",1.3,X,민자(BTL),예향학사(9동),2008,19,306.3,"1,563",148.9,0,0,0,0
2020,대학교,국립,광주,기존,전남대학교,"20,270",200,"4,393",323,0,0,21.7,152,171,323,1.3,X,민자(BTL),청진학사(10동),2019,50,288.5,150,173.1,0,0,0,0
2020,대학교,국립,광주,기존,전남대학교,"20,270",70,"4,393",57,31,7,21.7,84,106,190,1.3,X,직영(구내),숭현학사(3동),1986,0,0,70,113.4,0,0,0,0
2020,대학교,국립,전남,기존,전남대학교 _제2캠퍼스,"2,406",216,966,0,49,0,40.1,0,530,530,1.2,X,직영(구내),푸른학사,1999,0,0,216,157.6,0,0,0,0
2020,대학교,국립,전남,기존,전남대학교 _제2캠퍼스,"2,406",69,966,0,0,0,40.1,14,64,78,1.2,X,직영(구내),미래학사,1990,0,0,69,157.6,0,0,0,0
2020,대학교,국립,전남,기존,전남대학교 _제2캠퍼스,"2,406",198,966,1,47,0,40.1,7,560,567,1.2,X,직영(구내),열린학사,2006,0,0,198,157.6,0,0,0,0
2020,대학교,국립,전북,기존,전북대학교,"21,226",390,"5,045",746,29,0,23.8,122,795,917,1.2,X,직영(구내),"대동,평화관",1990,5,114.7,385,114.7,0,0,0,0
2020,대학교,국립,전북,기존,전북대학교,"21,226",96,"5,045",171,2,0,23.8,24,149,173,1.2,X,직영(구내),웅비관,2003,0,0,96,114.7,0,0,0,0
2020,대학교,국립,전북,기존,전북대학교,"21,226",911,"5,045","1,576",186,50,23.8,84,"2,138","2,222",1.2,O,민자(BTL),참빛관(1~5관),2009,10,136.7,901,136.7,0,0,0,0
2020,대학교,국립,전북,기존,전북대학교,"21,226",484,"5,045",963,0,0,23.8,61,"1,080","1,141",1.2,X,민자(BTL),새빛관(1~2관),2010,5,279.7,479,139.7,0,0,0,0
2020,대학교,국립,전북,기존,전북대학교,"21,226",242,"5,045",600,0,0,23.8,49,661,710,1.2,X,민자(BTL),한빛관,2017,4,120.8,208,165.3,0,0,30,137.2
2020,대학교,국립,전북,기존,전북대학교,"21,226",259,"5,045",503,0,0,23.8,146,483,629,1.2,X,민자(BTL),혜민관(1~2관),2009,15,273.6,244,136.7,0,0,0,0
2020,대학교,국립,전북,기존,전북대학교,"21,226",101,"5,045",183,6,0,23.8,46,143,189,1.2,X,직영(구내),청운관,2015,2,0,99,146.9,0,0,0,0
2020,교육대학,국립,전북,기존,전주교육대학교,"1,190",132,485,265,0,0,40.8,10,307,317,1.2,O,민자(BTL),신관(BTL),2009,2,178.2,127,152.6,3,152.6,0,0
2020,교육대학,국립,전북,기존,전주교육대학교,"1,190",112,485,220,0,0,40.8,16,230,246,1.2,O,직영(구내),명학관,1999,4,157.7,108,124.4,0,0,0,0
2020,대학교,사립,전북,기존,전주대학교,"11,552",295,"1,971",0,0,155,17.1,281,425,706,1.5,X,직영(구내),스타빌,2002,0,0,295,212.5,0,0,0,0
2020,대학교,사립,전북,기존,전주대학교,"11,552",446,"1,971",0,0,82,17.1,564,"1,372","1,936",1.5,X,민자(BTO),스타타워,2009,42,480.8,336,313.1,0,0,68,236.3
2020,대학교,사립,전북,기존,전주대학교,"11,552",28,"1,971",0,0,0,17.1,0,0,0,1.5,X,직영(구내),스타누리,2016,0,0,0,0,0,0,28,223.6
2020,대학교,사립,전북,기존,전주대학교,"11,552",149,"1,971",0,0,0,17.1,176,204,380,1.5,X,직영(구내),스타홈,1996,0,0,149,195.5,0,0,0,0
2020,대학교,사립,제주,기존,제주국제대학교,943,35,150,0,5,3,15.9,0,0,0,0,X,직영(구내),학생생활관,1996,0,0,0,0,0,0,35,0
2020,대학교,국립,제주,기존,제주대학교,"10,771",14,"2,998",2,16,0,27.8,0,18,18,1.1,X,민자(BTL),학생생활관5호관(기혼자),2017,8,413.1,6,390.5,0,0,0,0
2020,대학교,국립,제주,기존,제주대학교,"10,771",312,"2,998",500,74,13,27.8,42,915,957,1.1,X,민자(BTL),학생생활관4호관,2009,0,0,312,165.4,0,0,0,0
2020,대학교,국립,제주,기존,제주대학교,"10,771",265,"2,998",541,8,4,27.8,16,263,279,1.1,X,직영(구내),학생생활관3호관,1986,54,241.7,59,127,152,116.4,0,0
2020,대학교,국립,제주,기존,제주대학교,"10,771",500,"2,998",707,109,12,27.8,67,"1,362","1,429",1.1,X,민자(BTL),학생생활관6호관,2018,100,317.4,400,187.3,0,0,0,0
2020,대학교,국립,제주,기존,제주대학교,"10,771",49,"2,998",43,0,0,27.8,16,27,43,1.1,X,임차,의전원학생생활관,2013,48,419.8,1,210,0,0,0,0
2020,대학교,국립,제주,기존,제주대학교,"10,771",50,"2,998",100,0,0,27.8,0,130,130,1.1,O,직영(구내),사봉생활관,2004,0,0,50,114.6,0,0,0,0
2020,대학교,국립,제주,기존,제주대학교,"10,771",234,"2,998",179,40,6,27.8,18,424,442,1.1,X,민자(BTL),학생생활관5호관(일반),2017,0,0,234,179.7,0,0,0,0
2020,대학교,국립,제주,기존,제주대학교,"10,771",126,"2,998",191,5,4,27.8,3,90,93,1.1,X,직영(구내),학생생활관2호관,1983,44,241.7,82,132.9,0,0,0,0
2020,대학교,사립,광주,기존,조선대학교,"20,424",47,"2,412",32,0,0,11.8,23,11,34,1.2,X,직영(구내),황금추관,2005,45,97.8,2,68.5,0,0,0,0
2020,대학교,사립,광주,기존,조선대학교,"20,424",1,"2,412",14,0,0,11.8,0,14,14,1.2,X,직영(구내),그린빌리지K,2005,0,0,0,0,0,0,1,0
2020,대학교,사립,광주,기존,조선대학교,"20,424",1,"2,412",10,0,0,11.8,0,10,10,1.2,X,직영(구내),그린빌리지E,2006,0,0,0,0,0,0,1,0
2020,대학교,사립,광주,기존,조선대학교,"20,424",61,"2,412",0,33,0,11.8,33,0,33,1.2,X,직영(구내),그린빌리지(N동),2005,0,0,61,171.9,0,0,0,0
2020,대학교,사립,광주,기존,조선대학교,"20,424",1,"2,412",18,0,0,11.8,0,18,18,1.2,X,직영(구내),그린빌리지I,2006,0,0,0,0,0,0,1,0
2020,대학교,사립,광주,기존,조선대학교,"20,424",1,"2,412",12,0,0,11.8,0,12,12,1.2,X,직영(구내),그린빌리지C,2006,0,0,0,0,0,0,1,0
2020,대학교,사립,광주,기존,조선대학교,"20,424",257,"2,412",123,5,2,11.8,137,337,474,1.2,X,직영(구내),백학학사(여),2002,2,277.4,255,186.7,0,0,0,0
2020,대학교,사립,광주,기존,조선대학교,"20,424",1,"2,412",15,0,0,11.8,0,15,15,1.2,X,직영(구내),배구부 숙소,1998,0,0,0,0,0,0,1,0
2020,대학교,사립,광주,기존,조선대학교,"20,424",501,"2,412",172,6,17,11.8,208,"1,380","1,588",1.2,X,직영(구내),글로벌하우스,2010,8,327.7,493,221,0,0,0,0
2020,대학교,사립,광주,기존,조선대학교,"20,424",15,"2,412",0,23,0,11.8,23,0,23,1.2,X,직영(구내),그린빌리지(M동),2005,0,0,15,191.1,0,0,0,0
